日期,收盘,开盘,高,低,交易量,涨跌幅
2021年4月1日,"6,828.70","6,790.70","6,830.40","6,783.30",473.19M,0.56%
2021年3月31日,"6,790.70","6,738.40","6,862.60","6,738.40",717.60M,0.78%
2021年3月30日,"6,738.40","6,799.50","6,836.30","6,738.40",513.84M,-0.90%
2021年3月29日,"6,799.50","6,824.20","6,860.60","6,794.10",502.07M,-0.36%
2021年3月26日,"6,824.20","6,790.60","6,835.00","6,790.60",571.46M,0.49%
2021年3月25日,"6,790.60","6,778.80","6,806.00","6,769.90",558.91M,0.17%
2021年3月24日,"6,778.80","6,745.40","6,799.10","6,735.60",503.00M,0.50%
2021年3月23日,"6,745.40","6,752.50","6,786.20","6,741.30",518.77M,-0.11%
2021年3月22日,"6,752.50","6,708.20","6,763.40","6,688.20",472.04M,0.66%
2021年3月19日,"6,708.20","6,745.90","6,745.90","6,673.70",1.25B,-0.56%
2021年3月18日,"6,745.90","6,795.20","6,806.20","6,744.50",715.60M,-0.73%
2021年3月17日,"6,795.20","6,827.10","6,827.10","6,761.40",603.82M,-0.47%
2021年3月16日,"6,827.10","6,773.00","6,858.90","6,767.80",587.15M,0.80%
2021年3月15日,"6,773.00","6,766.80","6,793.50","6,727.50",484.55M,0.09%
2021年3月12日,"6,766.80","6,713.90","6,783.00","6,713.90",468.30M,0.79%
2021年3月11日,"6,713.90","6,714.10","6,756.70","6,648.60",665.89M,0.00%
2021年3月10日,"6,714.10","6,771.20","6,806.50","6,714.10",619.77M,-0.84%
2021年3月9日,"6,771.20","6,739.60","6,810.00","6,739.60",733.62M,0.47%
2021年3月8日,"6,739.60","6,710.80","6,835.60","6,710.80",609.64M,0.43%
2021年3月5日,"6,710.80","6,760.70","6,760.70","6,660.50",702.40M,-0.74%
2021年3月4日,"6,760.70","6,818.00","6,818.00","6,709.00",737.49M,-0.84%
2021年3月3日,"6,818.00","6,762.30","6,818.80","6,762.30",591.22M,0.82%
2021年3月2日,"6,762.30","6,789.60","6,860.70","6,762.30",739.31M,-0.40%
2021年3月1日,"6,789.60","6,673.30","6,790.10","6,672.20",734.33M,1.74%
